21.04.2015                                                                                                                                                                                                                                           Dynamic List Display                                                                                                                                                                                                                                                  1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  DTA                                     |DTA_TYPE|   RECORDS_ALL|REQUESTS_ALL|RECORDS_QUALOK|REQUESTS_QUALOK|RECORDS_ROLLUP|REQUESTS_ROLLUP|RECORDS_COMPR|REQUESTS_COMPR| RECORDS_ACTIV|REQUESTS_ACTIV|  RECORDS_PROC|REQUESTS_PROC|RECORDS_ERROR|REQUESTS_ERROR|RECORDS_TECHOK|REQUESTS_TECHOK|    TS_DATA_CHANGED|    TS_QUAL_CHANGED|    TS_ROLL_CHANGED|    TS_COMP_CHANGED|   TS_ACTIV_CHANGED|    TS_PROC_CHANGED|    TS_TECH_CHANGED|   TS_ERROR_CHANGED|DM_PSA_ALL|DM_PSA_EXIST|LAST_REQUEST|    TS_LAST_REQUEST|
|  0BWTC_C03                               |CUBE    |   49,149,194 |      1,872 |   49,149,194 |         1,871 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            1 |   49,149,194 |         1,871 |20,110,713,165,217 |20,100,303,090,603 |                 0 |                 0 |                 0 |                 0 |20,100,303,090,603 |20,110,713,165,217 |        0 |          0 |    988,671 |20,100,520,132,818 |
|  0BWTC_C03                     P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,713,170,016 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0BWTC_C04                               |CUBE    |      111,225 |      2,146 |      111,225 |         2,146 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |      111,225 |         2,146 |20,100,604,090,911 |20,100,604,090,911 |                 0 |                 0 |                 0 |                 0 |20,100,604,090,911 |                 0 |        0 |          0 |    996,522 |20,100,604,090,846 |
|  0BWTC_C04                     P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,224,104,153 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0BWTC_C05                               |CUBE    |    1,418,365 |      2,148 |    1,418,365 |         2,148 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    1,418,365 |         2,148 |20,100,604,090,810 |20,100,604,090,810 |                 0 |                 0 |                 0 |                 0 |20,100,604,090,810 |                 0 |        0 |          0 |    996,521 |20,100,604,090,736 |
|  0BWTC_C05                     P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,224,103,859 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0BWTC_C09                               |CUBE    |       41,706 |      2,132 |       41,706 |         2,132 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       41,706 |         2,132 |20,100,604,090,456 |20,100,604,090,456 |                 0 |                 0 |                 0 |                 0 |20,100,604,090,456 |                 0 |        0 |          0 |    996,518 |20,100,604,090,440 |
|  0BWTC_C09                     P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,223,092,241 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0BWTC_C11                               |CUBE    |       26,046 |      1,990 |       26,046 |         1,990 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |       26,046 |         1,990 |20,100,604,090,618 |20,100,604,090,618 |                 0 |                 0 |                 0 |                 0 |20,100,604,090,618 |                 0 |        0 |          0 |    996,519 |20,100,604,090,605 |
|  0BWTC_C11                     P2WCLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,224,103,651 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0CAT_CODE_TEXT                ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,526,062,311 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0CAT_GROUP_TEXT               ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,526,094,736 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0CAT_TYPE_TEXT                ZFLATF_LEG|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,714,103,209 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0CHRT_ACCTS_ATTR              P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,231,825 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0CHRT_ACCTS_TEXT              P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,222,020,457 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COMPANY_TEXT                 P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,714,180,658 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COMP_CODE_ATTR               P20CLNT023|DTASRC  |        1,326 |          7 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        1,326 |             7 |20,140,629,162,023 |                 0 |                 0 |                 0 |                 0 |                 0 |20,140,629,162,023 |                 0 |        0 |          0 |          0 |                 0 |
|  0COMP_CODE_ATTR               ZFLATF_SAP|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,110,714,165,156 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COMP_CODE_CCA_PERM           P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,100,313,231,825 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COMP_CODE_TEXT               P20CLNT023|DTASRC  |        1,326 |          3 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |        1,326 |             3 |20,140,703,102,244 |                 0 |                 0 |                 0 |                 0 |                 0 |20,140,703,102,244 |                 0 |        0 |          0 |          0 |                 0 |
|  0COOM_C02                               |CUBE    |  214,212,405 |        323 |  214,212,405 |           323 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |  214,212,405 |           323 |20,150,406,034,607 |20,150,406,034,607 |                 0 |                 0 |                 0 |                 0 |20,150,406,034,607 |                 0 |        0 |          0 |  2,223,895 |20,150,406,034,539 |
|  0COORDER_ATTR                 P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,150,412,040,117 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COORDER_TEXT                 P20CLNT023|DTASRC  |            0 |          0 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |            0 |             0 |20,150,412,040,123 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |                 0 |        0 |          0 |          0 |                 0 |
|  0COSTCENTER_ATTR              P20CLNT023|DTASRC  |           10 |          5 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |           10 |             5 |20,150,418,010,116 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,418,010,116 |                 0 |        0 |          0 |          0 |                 0 |
|  0COSTCENTER_TEXT              P20CLNT023|DTASRC  |    3,115,643 |         40 |            0 |             0 |            0 |             0 |           0 |            0 |            0 |            0 |            0 |           0 |           0 |            0 |    3,115,643 |            40 |20,150,421,010,350 |                 0 |                 0 |                 0 |                 0 |                 0 |20,150,421,010,350 |                 0 |        0 |          0 |          0 |                 0 |
