19.04.2015                                                                                                                                      Dynamic List Display                                                                                                                                             1
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  LOGDPID                       |OBJVERS|VARIANT |SOURCE                      |TYP|LOGSYS    |LOGDPID_N|FIRSTFLAG|UNAME    |          TIMESTAMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER|BWAPPL|OLTPSOURCE                    |OLTPTYP|GENERATED|CRT_PACKAGE|PUSH_PACKAGE|MASTERIPAK|ISMASTERIPAK|LPI|LPI_CHAIN|
|  0PAK_3FHMBZBWX8NPYSVZUEG712HT6|D      |CUSTOMER|0D_CUSTOMER                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,195,310 |SAP  |      |0D_CUSTOMER_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMBZJLG79FHFFG08IJB4GIY|D      |CUSTOMER|0D_SALE_ORG                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,174,907 |SAP  |      |0D_SALE_ORG_ATTR              |M      |         |           |            |          |            |   |         |
|  0PAK_3FHMBZR9Z5V501YW62KVL6F8Q|D      |CUSTOMER|0D_CO_PA_1                  |I  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,201,455 |SAP  |      |0D_CO_PA_1                    |D      |         |           |            |          |            |   |         |
|  0PAK_3FHMBZYYI4GUIOICBWN7V8DYI|D      |CUSTOMER|0D_VTYPE                    |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,202,049 |SAP  |      |0D_VTYPE_TEXT                 |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC06N132K1B1SHQPK5ACOA|D      |CUSTOMER|0D_FI_C02_TD                |I  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |3.2/01 |20,030,113,174,226 |     |      |0D_FI_C02_TD                  |D      |         |           |            |          |            |   |         |
|  0PAK_3FHMC0EBK1O9JXL8NKRWFCBE2|D      |CUSTOMER|0D_SOLD_TO                  |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |3.0/01 |20,010,406,132,030 |SAP  |      |0D_SOLD_TO_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC0M0309Z2K4OTEU8PEA3U|D      |CUSTOMER|0D_REGION                   |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,173,710 |SAP  |      |0D_REGION_TEXT                |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC0TOLYVOL6O4Z8WKZG8TM|D      |CUSTOMER|0D_CO_CODE                  |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,201,912 |SAP  |      |0D_CO_CODE_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC11D4XHE3T7L52YX9I7JE|D      |CUSTOMER|0D_SALE_GRP                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,174,149 |SAP  |      |0D_SALE_GRP_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC191NW33MFR1AX19JK696|D      |CUSTOMER|0D_MATERIAL                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |3.0/01 |20,010,316,091,145 |SAP  |      |0D_MATERIAL_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC1GQ6UOT52AHGR3LTM4YY|D      |CUSTOMER|0D_MTLGROUP                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,201,105 |SAP  |      |0D_MTLGROUP_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC1OEPTAINOTXML5Y3O3OQ|D      |CUSTOMER|0D_REGIO                    |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,203,013 |SAP  |      |0D_REGIO_TEXT                 |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC1W38RW86BDDSF8ADQ2EI|D      |CUSTOMER|0D_MATERIAL                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,195,447 |SAP  |      |0D_MATERIAL_ATTR              |M      |         |           |            |          |            |   |         |
|  0PAK_3FHMC23RRQHXOXWTY9AMNS14A|D      |CUSTOMER|0D_COUNTRY                  |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |3.2/01 |20,030,324,164,432 |     |      |0D_COUNTRY_TEXT               |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC2BGAP3N7KGA43CYXTZU2|D      |CUSTOMER|0D_DIS_CHAN                 |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,174,338 |SAP  |      |0D_DIS_CHAN_TEXT              |T      |         |           |            |          |            |   |         |
|  0PAK_3FHMC2J4TNPCQ6ZQ9XFB7VYJU|D      |CUSTOMER|0D_DIV                      |O  |ZFLAT3_LEG|         |         |DDIC     |20,100,219,044,331 |       |2.1/01 |20,000,926,173,807 |SAP  |      |0D_DIV_TEXT                   |T      |         |           |            |          |            |   |         |
